//X Y Z C2M_signed_distances[<5] R G B
0.09058831 0.02966764 -0.06837194 0.001086 255 172 51
0.08140165 -0.00005591 -0.06988680 0.001857 255 172 51
0.07604725 -0.00745385 -0.06897222 0.001309 255 172 51
0.08089102 -0.00173179 -0.06974197 0.001811 255 172 51
0.08068614 -0.00371240 -0.06966035 0.001832 255 172 51
0.06710956 -0.00657570 -0.06887491 0.000923 255 172 51
0.06981672 -0.00597378 -0.06889633 0.001022 255 172 51
0.07168193 -0.00612537 -0.06891706 0.001109 255 172 51
0.06025101 -0.00377293 -0.06912619 0.000902 255 172 51
0.08331124 0.00462218 -0.06932022 0.000361 255 172 51
0.06567913 0.04988215 -0.06765963 0.000318 255 172 51
0.08730057 0.03648241 -0.06817053 0.001087 255 172 51
0.08169995 0.04534470 -0.06689767 -0.000111 255 172 51
0.07757677 0.04868941 -0.06734531 0.000001 255 172 51
0.08144472 0.04664358 -0.06690378 -0.000161 255 172 51
0.07139929 0.05044362 -0.06748252 0.000147 255 172 51
0.08279681 0.04424290 -0.06614807 -0.000522 255 172 51
0.08629413 0.03968193 -0.06701730 0.000111 255 172 51
0.08494636 0.04084368 -0.06587518 -0.000867 255 172 51
0.08639937 0.03741377 -0.06786208 0.000867 255 172 51
0.08869833 0.03365889 -0.06844145 0.001214 255 172 51
0.08853883 0.01165810 -0.06621832 -0.000595 255 172 51
0.08972815 0.01479855 -0.06765152 0.000747 255 172 51
0.09290817 0.01795937 -0.06793234 0.001162 255 172 51
0.09028924 0.01586749 -0.06793356 0.001026 255 172 51
0.09131834 0.02794173 -0.06831233 0.001055 255 172 51
0.09265944 0.02258849 -0.06814104 0.001136 255 172 51
0.08244278 0.00264822 -0.06990349 0.001352 255 172 51
0.08296651 0.00116054 -0.07040157 0.001705 255 172 51
0.07860338 -0.00842576 -0.06913357 0.001511 255 172 51
0.08069199 -0.00629181 -0.06957573 0.001819 255 172 51
0.06360999 -0.00664795 -0.06891859 0.000849 255 172 51
0.07536077 -0.01103538 -0.06882708 0.001225 255 172 51
0.07091209 -0.00774480 -0.06887660 0.001078 255 172 51
0.06198548 -0.00549276 -0.06900159 0.000859 255 172 51
0.08353725 0.00342568 -0.06990159 0.000744 255 172 51
0.08776737 0.03531252 -0.06835021 0.001206 255 172 51
0.08225188 0.04489670 -0.06669132 -0.000115 255 172 51
0.07928559 0.04954080 -0.06729888 -0.000092 255 172 51
0.08129008 0.04798691 -0.06689216 -0.000253 255 172 51
0.06911684 0.05205987 -0.06758401 0.000183 255 172 51
0.07245007 0.05241057 -0.06753586 0.000116 255 172 51
0.08311919 0.04324487 -0.06615626 -0.000521 255 172 51
0.08293451 0.04355968 -0.06638006 -0.000338 255 172 51
0.08653979 0.03864471 -0.06760996 0.000638 255 172 51
0.08421555 0.04145072 -0.06581597 -0.000867 255 172 51
0.08610990 0.04036820 -0.06604347 -0.000764 255 172 51
0.08853102 0.03505068 -0.06843303 0.001207 255 172 51
0.08978205 0.01331065 -0.06700142 0.000115 255 172 51
0.09178051 0.01643823 -0.06790647 0.001087 255 172 51
0.09075408 0.01642829 -0.06800365 0.001119 255 172 51
0.09297740 0.02753973 -0.06827327 0.001038 255 172 51
0.09349044 0.02529636 -0.06821346 0.001090 255 172 51
0.09434912 0.02094631 -0.06805027 0.001192 255 172 51
0.09368398 0.01947328 -0.06799637 0.001206 255 172 51
0.09225702 0.03245404 -0.06842431 0.001092 255 172 51
0.09344872 0.03023914 -0.06833957 0.001050 255 172 51
0.08280692 -0.00081498 -0.07047059 0.002056 255 172 51
0.08177464 -0.00132826 -0.07005819 0.001992 255 172 51
0.08221310 -0.00272774 -0.07021674 0.002128 255 172 51
0.08189726 -0.00474120 -0.07001045 0.002063 255 172 51
0.06921179 -0.00736906 -0.06886504 0.001001 255 172 51
0.06476755 -0.00971903 -0.06880121 0.000841 255 172 51
0.07197794 -0.01022739 -0.06879856 0.001088 255 172 51
0.05938900 -0.00812274 -0.06895945 0.000801 255 172 51
0.08446182 0.00435984 -0.06941509 -0.000142 255 172 51
0.08767056 0.03814273 -0.06797235 0.000892 255 172 51
0.08861502 0.03656619 -0.06836360 0.001159 255 172 51
0.08235066 0.04577433 -0.06649857 -0.000243 255 172 51
0.07750278 0.05115717 -0.06746061 0.000012 255 172 51
0.08080734 0.04920544 -0.06702115 -0.000253 255 172 51
0.08198607 0.04757994 -0.06663841 -0.000199 255 172 51
0.07500947 0.05240930 -0.06753964 0.000092 255 172 51
0.08345398 0.04312473 -0.06507533 -0.001343 255 172 51
0.08758423 0.03927880 -0.06754421 0.000514 255 172 51
0.08459495 0.04126260 -0.06516155 -0.001472 255 172 51
0.08577415 0.04071544 -0.06488558 -0.001795 255 172 51
0.08705288 0.04013728 -0.06640644 -0.000518 255 172 51
0.08406943 0.04188430 -0.06504284 -0.001519 255 172 51
0.08994634 0.03561057 -0.06842247 0.001125 255 172 51
0.09125526 0.01220992 -0.06628369 -0.000746 255 172 51
0.09152097 0.01529717 -0.06769723 0.000833 255 172 51
0.09352495 0.01583009 -0.06765164 0.000881 255 172 51
0.09108842 0.01598677 -0.06793038 0.001070 255 172 51
0.09522289 0.02333631 -0.06812856 0.001134 255 172 51
0.09532444 0.01912554 -0.06793623 0.001230 255 172 51
0.09182794 0.03463087 -0.06845154 0.001102 255 172 51
0.08337168 0.00233907 -0.07030360 0.001259 255 172 51
0.08455351 0.00016927 -0.07116303 0.001732 255 172 51
0.08042406 -0.00808219 -0.06940909 0.001728 255 172 51
0.07797774 -0.01178102 -0.06889124 0.001318 255 172 51
0.08241885 -0.00649259 -0.07010142 0.002079 255 172 51
0.06882896 -0.00939965 -0.06879655 0.000964 255 172 51
0.07266587 -0.01304359 -0.06869303 0.001034 255 172 51
0.08484013 0.00347647 -0.07014804 0.000227 255 172 51
0.08816602 0.03742615 -0.06823606 0.001080 255 172 51
0.08225885 0.04683874 -0.06653874 -0.000171 255 172 51
0.08032010 0.05119076 -0.06725317 -0.000135 255 172 51
0.08200273 0.04880149 -0.06633467 -0.000432 255 172 51
0.07088219 0.05466671 -0.06759472 0.000099 255 172 51
0.07386933 0.05545384 -0.06762405 0.000095 255 172 51
0.08284181 0.04566203 -0.06555446 -0.000721 255 172 51
0.08747461 0.03983831 -0.06703001 0.000032 255 172 51
0.08506374 0.04097948 -0.06485858 -0.001773 255 172 51
0.08733662 0.04045283 -0.06509560 -0.001787 255 172 51
0.09128878 0.01388072 -0.06716795 0.000209 255 172 51
0.09553775 0.01704729 -0.06774017 0.001140 255 172 51
0.09592979 0.02843668 -0.06824858 0.001032 255 172 51
0.09600028 0.02566587 -0.06818422 0.001091 255 172 51
0.09713276 0.02135241 -0.06801161 0.001182 255 172 51
0.09338939 0.03438462 -0.06847297 0.001120 255 172 51
0.09472638 0.03352678 -0.06842627 0.001075 255 172 51
0.08383778 0.00188798 -0.07064039 0.001329 255 172 51
0.08415812 -0.00219322 -0.07102823 0.002271 255 172 51
0.08418251 0.00136006 -0.07090065 0.001414 255 172 51
0.08063188 -0.00975572 -0.06937618 0.001712 255 172 51
0.08160712 -0.00817363 -0.06970975 0.001927 255 172 51
0.07950436 -0.01118919 -0.06907750 0.001481 255 172 51
0.07707988 -0.01446229 -0.06873408 0.001157 255 172 51
0.08351037 -0.00463735 -0.07064998 0.002257 255 172 51
0.06739505 -0.01189997 -0.06869386 0.000878 255 172 51
0.06148126 -0.01256851 -0.06879327 0.000832 255 172 51
0.07440649 -0.01485181 -0.06865817 0.001018 255 172 51
0.07005674 -0.01258757 -0.06868227 0.000951 255 172 51
0.08422156 0.00262827 -0.07049116 0.000886 255 172 51
0.08555704 0.00418983 -0.06963887 -0.000498 255 172 51
0.08902206 0.03804114 -0.06818485 0.000984 255 172 51
0.08261471 0.04653493 -0.06610279 -0.000356 255 172 51
0.07879911 0.05353221 -0.06754193 0.000024 255 172 51
0.08159196 0.05018097 -0.06676646 -0.000292 255 172 51
0.07657363 0.05379920 -0.06760224 0.000090 255 172 51
0.08246291 0.04746158 -0.06606873 -0.000363 255 172 51
0.08399311 0.04223978 -0.06374984 -0.002156 255 172 51
0.08314872 0.04454597 -0.06480385 -0.001183 255 172 51
0.08836593 0.03969686 -0.06734607 0.000276 255 172 51
0.08859147 0.03911913 -0.06779316 0.000675 255 172 51
0.08472496 0.04132351 -0.06396497 -0.002370 255 172 51
0.08597560 0.04080923 -0.06295978 -0.002574 255 172 51
0.08810100 0.04013153 -0.06652159 -0.000491 255 172 51
0.08953615 0.03717453 -0.06835657 0.001085 255 172 51
0.09218927 0.03702378 -0.06833556 0.001011 255 172 51
0.09252406 0.01326965 -0.06681955 -0.000170 255 172 51
0.09284322 0.01440518 -0.06730364 0.000418 255 172 51
0.09551710 0.01521689 -0.06741644 0.000688 255 172 51
0.09663383 0.03198701 -0.06833101 0.001027 255 172 51
0.09788424 0.02438207 -0.06810172 0.001103 255 172 51
0.09777279 0.01850019 -0.06782794 0.001210 255 172 51
0.09347940 0.03585859 -0.06847214 0.001127 255 172 51
0.08546947 -0.00109935 -0.07157067 0.002143 255 172 51
0.08507524 0.00160018 -0.07117257 0.001127 255 172 51
0.07914249 -0.01348481 -0.06890681 0.001317 255 172 51
0.08389796 -0.00707862 -0.07066735 0.002231 255 172 51
0.08290613 -0.00834167 -0.07017230 0.002091 255 172 51
0.06511002 -0.01339028 -0.06866182 0.000838 255 172 51
0.05868164 -0.01171169 -0.06889024 0.000829 255 172 51
0.07107877 -0.01639528 -0.06856078 0.000770 255 172 51
0.08523106 0.00468744 -0.06902772 -0.000808 255 172 51
0.08604142 0.00363231 -0.07036855 -0.000112 255 172 51
0.08533606 0.00267853 -0.07083098 0.000565 255 172 51
0.08072217 0.05324487 -0.06737248 0.000054 255 172 51
0.08156676 0.05112980 -0.06693036 -0.000129 255 172 51
0.08211114 0.04995184 -0.06629875 -0.000339 255 172 51
0.08263690 0.04806646 -0.06486400 -0.000704 255 172 51
0.07149255 0.05650593 -0.06760476 0.000047 255 172 51
0.07712872 0.05639753 -0.06768194 0.000121 255 172 51
0.08348621 0.04375067 -0.06304740 -0.001560 255 172 51
0.08301260 0.04599615 -0.06391366 -0.000881 255 172 51
0.08278042 0.04676519 -0.06538268 -0.000616 255 172 51
0.08817614 0.03942306 -0.06762602 0.000553 255 172 51
0.08778167 0.04053972 -0.06314041 -0.002328 255 172 51
0.08906211 0.04030942 -0.06589755 -0.001159 255 172 51
0.09052680 0.03794660 -0.06822339 0.000952 255 172 51
0.09330388 0.01228801 -0.06629662 -0.000841 255 172 51
0.09756689 0.01598205 -0.06752614 0.000900 255 172 51
0.09420708 0.01461443 -0.06731092 0.000470 255 172 51
0.09772259 0.02686622 -0.06817140 0.001055 255 172 51
0.09824660 0.03072860 -0.06826785 0.001022 255 172 51
0.09894636 0.02266110 -0.06802398 0.001123 255 172 51
0.09448051 0.03520848 -0.06849392 0.001145 255 172 51
0.09694175 0.03449038 -0.06836616 0.001009 255 172 51
0.08452313 0.00202441 -0.07085867 0.001075 255 172 51
0.08577514 -0.00249569 -0.07160066 0.002385 255 172 51
0.08612569 0.00019364 -0.07177947 0.001804 255 172 51
0.08575603 0.00116007 -0.07154958 0.001333 255 172 51
0.08102217 -0.01263263 -0.06929362 0.001632 255 172 51
0.08248471 -0.01056404 -0.06987850 0.002029 255 172 51
0.07883124 -0.01554512 -0.06878140 0.001093 255 172 51
0.07585696 -0.01651986 -0.06866191 0.000877 255 172 51
0.08494358 -0.00379772 -0.07125984 0.002395 255 172 51
0.08519290 -0.00566386 -0.07122982 0.002380 255 172 51
0.06789640 -0.01465365 -0.06859289 0.000876 255 172 51
0.05900617 -0.01375113 -0.06888629 0.000918 255 172 51
0.06291745 -0.01590372 -0.06862679 0.000874 255 172 51
0.07406749 -0.01749220 -0.06864458 0.000576 255 172 51
0.08610988 0.00473581 -0.06892304 -0.001229 255 172 51
0.08675171 0.00432625 -0.06972124 -0.000821 255 172 51
0.08995884 0.03910442 -0.06789856 0.000722 255 172 51
0.07992452 0.05559283 -0.06756147 0.000120 255 172 51
0.08141407 0.05194718 -0.06713155 -0.000018 255 172 51
0.08207807 0.05095605 -0.06631631 -0.000291 255 172 51
0.08236526 0.04988714 -0.06547338 -0.000558 255 172 51
0.07232866 0.05795465 -0.06764677 0.000042 255 172 51
0.07450155 0.05907381 -0.06773254 0.000121 255 172 51
0.08927538 0.04002806 -0.06692374 -0.000169 255 172 51
0.08761910 0.04056624 -0.06040177 -0.002363 255 172 51
0.08903925 0.04042767 -0.06444687 -0.002077 255 172 51
0.09199658 0.03889070 -0.06796384 0.000739 255 172 51
0.09402893 0.03724524 -0.06838089 0.001053 255 172 51
0.09386070 0.01355867 -0.06691452 -0.000034 255 172 51
0.09678044 0.01380247 -0.06698810 0.000100 255 172 51
0.09511302 0.01400680 -0.06706346 0.000174 255 172 51
0.09921759 0.02901601 -0.06818024 0.001002 255 172 51
0.09905405 0.03261270 -0.06828857 0.001004 255 172 51
0.09970127 0.02662350 -0.06809308 0.001008 255 172 51
0.10012971 0.02083465 -0.06792243 0.001148 255 172 51
0.10054967 0.02403118 -0.06800503 0.001051 255 172 51
0.10040419 0.01709045 -0.06768731 0.001069 255 172 51
0.09581422 0.03573991 -0.06845023 0.001104 255 172 51
0.09471518 0.03631327 -0.06848296 0.001139 255 172 51
0.09826147 0.03381842 -0.06830650 0.000980 255 172 51
0.08684014 -0.00106947 -0.07194823 0.002219 255 172 51
0.08613449 0.00218975 -0.07141250 0.000870 255 172 51
0.08035988 -0.01511148 -0.06897956 0.001297 255 172 51
0.07781473 -0.01757905 -0.06875599 0.000464 255 172 51
0.08421567 -0.00964671 -0.07067652 0.002246 255 172 51
0.08532692 -0.00788092 -0.07120885 0.002362 255 172 51
0.06564948 -0.01598895 -0.06855460 0.000849 255 172 51
0.05702594 -0.01337952 -0.06895995 0.000925 255 172 51
0.05978666 -0.01580487 -0.06880492 0.000980 255 172 51
0.07240065 -0.01911112 -0.06857666 -0.000464 255 172 51
0.06749044 -0.01783682 -0.06847053 0.000738 255 172 51
0.08723210 0.00391657 -0.07059532 -0.000051 255 172 51
0.08656181 0.00315473 -0.07105848 0.000377 255 172 51
0.08932060 0.03962868 -0.06752448 0.000399 255 172 51
0.08102687 0.05439352 -0.06739199 0.000185 255 172 51
0.08161490 0.05276320 -0.06704777 0.000043 255 172 51
0.08187919 0.05164293 -0.06682294 -0.000019 255 172 51
0.08254581 0.04980154 -0.06361417 -0.000623 255 172 51
0.07016965 0.05798284 -0.06762059 0.000009 255 172 51
0.07694283 0.05919299 -0.06775842 0.000190 255 172 51
0.08312126 0.04555935 -0.06063398 -0.000839 255 172 51
0.08922043 0.04042864 -0.06269585 -0.002135 255 172 51
0.09019168 0.04031545 -0.06544299 -0.001603 255 172 51
0.09031063 0.04016215 -0.06649220 -0.000605 255 172 51
0.09095103 0.03903954 -0.06801457 0.000817 255 172 51
0.09339937 0.03841922 -0.06812251 0.000850 255 172 51
0.09506620 0.01271462 -0.06653186 -0.000549 255 172 51
0.09903669 0.01443142 -0.06727219 0.000485 255 172 51
0.10043596 0.03143997 -0.06822250 0.000996 255 172 51
0.09737176 0.03623991 -0.06832272 0.000974 255 172 51
0.09880997 0.03561797 -0.06819882 0.000859 255 172 51
0.08721685 -0.00262239 -0.07186223 0.002355 255 172 51
0.08626237 -0.00408494 -0.07158267 0.002408 255 172 51
0.08730502 0.00044419 -0.07210702 0.001910 255 172 51
0.08694138 0.00161444 -0.07191772 0.001439 255 172 51
0.08308148 -0.01369714 -0.06982379 0.001912 255 172 51
0.08189610 -0.01501234 -0.06932453 0.001549 255 172 51
0.07971759 -0.01682013 -0.06882475 0.000782 255 172 51
0.07579605 -0.01816187 -0.06872216 0.000329 255 172 51
0.08612201 -0.00677324 -0.07147459 0.002429 255 172 51
0.08404575 -0.01210107 -0.07039329 0.002149 255 172 51
0.05751286 -0.01529466 -0.06898625 0.001069 255 172 51
0.06431098 -0.01836238 -0.06847688 0.000735 255 172 51
0.06098563 -0.01781394 -0.06861944 0.000915 255 172 51
0.07458779 -0.01992695 -0.06885802 -0.001096 255 172 51
0.07066692 -0.01915783 -0.06844929 -0.000446 255 172 51
0.06932712 -0.01882810 -0.06842426 -0.000104 255 172 51
0.08731520 0.00484297 -0.06874802 -0.001643 255 172 51
0.08828216 0.00459016 -0.06987118 -0.000701 255 172 51
0.09031028 0.03982238 -0.06735104 0.000224 255 172 51
0.07873090 0.05808932 -0.06769311 0.000222 255 172 51
0.08122797 0.05526055 -0.06731206 0.000201 255 172 51
0.08141413 0.05363728 -0.06721649 0.000128 255 172 51
0.08182009 0.05211369 -0.06693286 0.000059 255 172 51
0.08203419 0.05233080 -0.06643919 -0.000146 255 172 51
0.08231205 0.05172528 -0.06500879 -0.000477 255 172 51
0.08281087 0.04769772 -0.06275645 -0.000700 255 172 51
0.07134609 0.06045908 -0.06772665 0.000060 255 172 51
0.07607867 0.06169736 -0.06781816 0.000177 255 172 51
0.09110206 0.04022354 -0.06130286 -0.001887 255 172 51
0.09070861 0.04030062 -0.06404248 -0.001965 255 172 51
0.09133284 0.03931759 -0.06792742 0.000744 255 172 51
0.09300092 0.03899194 -0.06795727 0.000727 255 172 51
0.09469582 0.03823298 -0.06818067 0.000911 255 172 51
0.09550317 0.03727037 -0.06837628 0.001061 255 172 51
0.09444614 0.01105870 -0.06573481 -0.001675 255 172 51
0.09826852 0.01257489 -0.06672655 -0.000336 255 172 51
0.10095070 0.02834913 -0.06807765 0.000951 255 172 51
0.09998729 0.03435822 -0.06821869 0.000925 255 172 51
0.10083099 0.03314468 -0.06822885 0.000964 255 172 51
0.10151109 0.03029847 -0.06812208 0.000949 255 172 51
0.10187870 0.02673083 -0.06799496 0.000934 255 172 51
0.10385109 0.01997822 -0.06784237 0.001110 255 172 51
0.10196242 0.02232150 -0.06793193 0.001084 255 172 51
0.10123835 0.01442300 -0.06743383 0.000626 255 172 51
0.09659629 0.03690571 -0.06837927 0.001053 255 172 51
0.08779122 -0.00151074 -0.07205083 0.002300 255 172 51
0.08847997 -0.00016913 -0.07219577 0.002104 255 172 51
0.08717280 0.00281431 -0.07164358 0.000955 255 172 51
0.08146484 -0.01710618 -0.06906646 0.000610 255 172 51
0.08002447 -0.01855535 -0.06884298 -0.000615 255 172 51
0.07656621 -0.01925530 -0.06887162 -0.000697 255 172 51
0.08666866 -0.00560476 -0.07156900 0.002389 255 172 51
0.08601438 -0.01009041 -0.07150090 0.002479 255 172 51
0.08689849 -0.00811322 -0.07160570 0.002399 255 172 51
0.08517174 -0.01157628 -0.07103620 0.002328 255 172 51
0.05768663 -0.01690853 -0.06892847 0.001101 255 172 51
0.06257788 -0.01782543 -0.06853988 0.000856 255 172 51
0.05850274 -0.01849980 -0.06873268 0.000944 255 172 51
0.07273286 -0.02067321 -0.06866942 -0.001701 255 172 51
0.07096241 -0.02093216 -0.06846426 -0.001857 255 172 51
0.06785852 -0.02019616 -0.06837967 -0.000953 255 172 51
0.08828485 0.00406526 -0.07110067 0.000494 255 172 51
0.08745954 0.00352990 -0.07127038 0.000581 255 172 51
0.09087546 0.03951149 -0.06778557 0.000625 255 172 51
0.08025648 0.05750874 -0.06756099 0.000320 255 172 51
0.08153627 0.05435028 -0.06716027 0.000178 255 172 51
0.08101629 0.05640416 -0.06741931 0.000307 255 172 51
0.08183521 0.05360072 -0.06678696 0.000003 255 172 51
0.08255304 0.04918887 -0.06055876 -0.000666 255 172 51
0.08227497 0.05229569 -0.06277129 -0.000626 255 172 51
0.06871382 0.05981621 -0.06769291 0.000033 255 172 51
0.07357787 0.06213356 -0.06783789 0.000152 255 172 51
0.07821892 0.06060948 -0.06772000 0.000253 255 172 51
0.09172066 0.04008748 -0.06595965 -0.001115 255 172 51
0.09110522 0.03998688 -0.06696713 -0.000159 255 172 51
0.09146570 0.03951783 -0.06773616 0.000566 255 172 51
0.09305097 0.03936179 -0.06759626 0.000408 255 172 51
0.09345671 0.03902407 -0.06791177 0.000678 255 172 51
0.09426344 0.03904971 -0.06772125 0.000522 255 172 51
0.09260345 0.01094908 -0.06555153 -0.001851 255 172 51
0.09681977 0.01152130 -0.06620296 -0.001092 255 172 51
0.10008953 0.01275265 -0.06698543 -0.000052 255 172 51
0.10254945 0.03237803 -0.06812517 0.000911 255 172 51
0.10152452 0.03144766 -0.06817906 0.000973 255 172 51
0.10321806 0.02425202 -0.06791943 0.000984 255 172 51
0.10314494 0.01595022 -0.06769619 0.001019 255 172 51
0.09843168 0.03722183 -0.06801607 0.000724 255 172 51
0.09735900 0.03728887 -0.06823428 0.000936 255 172 51
0.10091391 0.03609619 -0.06795630 0.000704 255 172 51
0.08885233 -0.00202486 -0.07198266 0.002215 255 172 51
0.08815429 -0.00434322 -0.07171819 0.002221 255 172 51
0.08826905 0.00166009 -0.07233797 0.001890 255 172 51
0.08793336 0.00269638 -0.07213787 0.001557 255 172 51
0.08438423 -0.01385470 -0.07033423 0.001998 255 172 51
0.08346964 -0.01657194 -0.06968557 0.001113 255 172 51
0.07869120 -0.01924416 -0.06890257 -0.001043 255 172 51
0.07767342 -0.01934146 -0.06892530 -0.000915 255 172 51
0.08693497 -0.00673089 -0.07160667 0.002393 255 172 51
0.08512941 -0.01321932 -0.07079784 0.002150 255 172 51
0.06584537 -0.02035194 -0.06840360 -0.000802 255 172 51
0.06197029 -0.01945507 -0.06848172 0.000360 255 172 51
0.06005169 -0.01968665 -0.06854971 0.000485 255 172 51
0.07343300 -0.02154174 -0.06896496 -0.002463 255 172 51
0.06937984 -0.02042569 -0.06836158 -0.001336 255 172 51
0.08881125 0.00512389 -0.06814597 -0.002182 255 172 51
0.08975808 0.00457918 -0.07103753 0.000594 255 172 51
0.09115034 0.03978559 -0.06747340 0.000329 255 172 51
0.07976147 0.05913521 -0.06757198 0.000408 255 172 51
0.08183883 0.05491841 -0.06676207 -0.000001 255 172 51
0.08164843 0.05591808 -0.06715038 0.000301 255 172 51
0.08213355 0.05370291 -0.06572124 -0.000461 255 172 51
0.08226754 0.05308256 -0.06446684 -0.000500 255 172 51
0.06855099 0.06290895 -0.06784835 0.000102 255 172 51
0.07140703 0.06316556 -0.06786744 0.000138 255 172 51
0.07749020 0.06246253 -0.06779073 0.000219 255 172 51
0.07494365 0.06362905 -0.06790450 0.000188 255 172 51
0.08273444 0.04712271 -0.05712413 -0.000622 255 172 51
0.09290061 0.04005349 -0.06402300 -0.001763 255 172 51
